Clav_HotelEAN,HotelEan,Latitude,Longitude
23175,108850,0.00000000000000000000000,0.00000000000000000000000
23176,263259,0.00000000000000000000000,0.00000000000000000000000
23177,204161,41.87490000000000000000000,-84.04560000000000000000000
23178,171790,34.08878000000000000000000,-84.27505000000000000000000
23179,117340,27.00444000000000000000000,-82.12995000000000000000000
23180,127751,32.48996000000000000000000,-99.73811000000000000000000
23181,253750,38.92264000000000000000000,-121.05943000000000000000000
23182,422412,38.36650000000000000000000,-122.52892000000000000000000
23183,211632,27.97094000000000000000000,-82.56375000000000000000000
23184,118359,45.50826000000000000000000,-73.56191000000000000000000
23185,214927,34.58556000000000000000000,-112.32961000000000000000000
23186,223417,29.89979000000000000000000,-81.31359000000000000000000
23187,140772,0.00000000000000000000000,0.00000000000000000000000
23188,385844,34.19695000000000000000000,-97.16052000000000000000000
23189,339552,41.07552000000000000000000,-85.14022000000000000000000
23190,163417,24.56064000000000000000000,-81.75049000000000000000000
23191,310238,30.17939000000000000000000,-82.69274000000000000000000
23192,205063,18.41419000000000000000000,-77.07502000000000000000000
23193,222043,0.00000000000000000000000,0.00000000000000000000000
23194,344198,47.44867000000000000000000,-120.33113000000000000000000
23195,218654,33.03484000000000000000000,-83.92332000000000000000000
23196,202006,38.87228000000000000000000,-86.51668000000000000000000
23197,112594,38.77416000000000000000000,-90.38751000000000000000000
23198,113264,28.70967000000000000000000,-100.47644000000000000000000
23199,268005,42.94103000000000000000000,-71.46751000000000000000000
23200,149477,33.04114000000000000000000,-96.82908000000000000000000
23201,250006,29.63281000000000000000000,-90.76195000000000000000000
23202,267318,33.78987000000000000000000,-118.15039000000000000000000
23203,106125,41.67674000000000000000000,-86.24880000000000000000000
23204,201121,34.52554000000000000000000,-83.97654000000000000000000
23205,142693,43.49978000000000000000000,-112.04730000000000000000000
23206,267888,42.44473000000000000000000,-71.26151000000000000000000
23207,258396,25.89868000000000000000000,-80.12408000000000000000000
23208,195222,46.06731000000000000000000,-118.34078000000000000000000
23209,200434,35.16290000000000000000000,-89.86351000000000000000000
23210,141342,30.24741000000000000000000,-81.58802000000000000000000
23211,201859,41.18562000000000000000000,-80.45570000000000000000000
23212,310993,35.06244000000000000000000,-80.84731000000000000000000
23213,107876,43.07394000000000000000000,-70.77759000000000000000000
23214,129270,31.21538000000000000000000,-85.43048000000000000000000
23215,206582,39.20725000000000000000000,-106.95363000000000000000000
23216,243050,35.06845000000000000000000,-106.49960000000000000000000
23217,117268,40.42654000000000000000000,-3.68932000000000000000000
23218,133916,33.41302000000000000000000,-84.15836000000000000000000
23219,185188,38.85752000000000000000000,-104.91037000000000000000000
23220,264567,39.33096000000000000000000,-101.72536000000000000000000
23221,259821,0.00000000000000000000000,0.00000000000000000000000
23222,337774,43.17710000000000000000000,-73.01738000000000000000000
23223,131978,41.64995000000000000000000,-87.73821000000000000000000
23224,269656,37.24214000000000000000000,-77.39090000000000000000000
23225,217471,21.87874000000000000000000,-159.46053000000000000000000
23226,138192,43.20428000000000000000000,-77.67308000000000000000000
23227,253910,36.89488000000000000000000,-76.43254000000000000000000
23228,235719,0.00000000000000000000000,0.00000000000000000000000
23229,129370,37.48436000000000000000000,-121.93312000000000000000000
23230,233881,40.45548000000000000000000,-106.80368000000000000000000
23231,207275,41.39233000000000000000000,-70.50655000000000000000000
23232,273191,24.71509000000000000000000,-81.08012000000000000000000
23233,137992,0.00000000000000000000000,0.00000000000000000000000
23234,205912,34.24339000000000000000000,-77.88671000000000000000000
23235,151898,41.17898000000000000000000,-85.09998000000000000000000
23236,208211,47.74397000000000000000000,-117.40996000000000000000000
23237,402577,39.16716000000000000000000,-76.72404000000000000000000
23238,256409,33.07121000000000000000000,-117.30452000000000000000000
23239,139566,33.48223000000000000000000,-112.07690000000000000000000
23240,264438,34.07923000000000000000000,-117.55820000000000000000000
23241,218146,39.67508000000000000000000,-86.36835000000000000000000
23242,108580,39.17071000000000000000000,-96.59656000000000000000000
23243,385365,41.48569000000000000000000,-71.31115000000000000000000
23244,204976,38.94911000000000000000000,-104.80398000000000000000000
23245,152293,43.67129000000000000000000,-79.37649000000000000000000
23246,203642,9.65652000000000000000000,-82.80625000000000000000000
23247,134643,39.71564000000000000000000,-89.63975000000000000000000
23248,224796,37.57331000000000000000000,-85.27752000000000000000000
23249,135622,34.05093000000000000000000,-84.28953000000000000000000
23250,241467,42.98436000000000000000000,-71.46683000000000000000000
23251,124956,30.06557000000000000000000,-99.11923000000000000000000
23252,124415,38.58750000000000000000000,-121.28892000000000000000000
23253,171918,42.95035000000000000000000,-71.43174000000000000000000
23254,221647,30.39009000000000000000000,-86.47555000000000000000000
23255,133114,29.94347000000000000000000,-90.06816000000000000000000
23256,343224,40.74422000000000000000000,-73.99596000000000000000000
23257,150721,39.16771000000000000000000,-76.78983000000000000000000
23258,265812,33.71481000000000000000000,-116.22739000000000000000000
23259,264976,39.88754000000000000000000,-75.53273000000000000000000
23260,201527,31.19096000000000000000000,-85.40403000000000000000000
23261,374499,35.19157000000000000000000,-101.92947000000000000000000
23262,204776,29.20169000000000000000000,-81.01806000000000000000000
23263,126528,41.56104000000000000000000,-85.79626000000000000000000
23264,136658,33.37842000000000000000000,-111.96428000000000000000000
23265,312974,0.00000000000000000000000,0.00000000000000000000000
23266,243382,30.22958000000000000000000,-85.90440000000000000000000
23267,271760,40.72784000000000000000000,-73.99108000000000000000000
23268,272596,39.79902000000000000000000,-84.18899000000000000000000
23269,114723,26.57232000000000000000000,-81.87189000000000000000000
23270,116936,43.84956000000000000000000,-91.24774000000000000000000
23271,166940,0.00000000000000000000000,0.00000000000000000000000
23272,124324,43.41534000000000000000000,-73.71252000000000000000000
23273,210149,0.00000000000000000000000,0.00000000000000000000000
23274,311863,32.68228000000000000000000,-97.41971000000000000000000
23275,235192,44.29686000000000000000000,-74.00878000000000000000000
23276,121241,42.15977000000000000000000,-70.90293000000000000000000
23277,260496,59.92997000000000000000000,30.36769000000000000000000
23278,181312,28.63276000000000000000000,-81.40049000000000000000000
23279,218782,41.12314000000000000000000,-75.37257000000000000000000
23280,192267,33.45140000000000000000000,-112.06319000000000000000000
23281,235762,34.70873000000000000000000,-92.40026000000000000000000
23282,277333,33.82733000000000000000000,-78.64527000000000000000000
23283,279280,32.30804000000000000000000,-90.90134000000000000000000
23284,202938,0.00000000000000000000000,0.00000000000000000000000
23285,119867,36.07698000000000000000000,-95.81553000000000000000000
23286,376746,35.31318000000000000000000,-91.56588000000000000000000
23287,111211,45.74575000000000000000000,-108.55630000000000000000000
23288,131769,34.05246000000000000000000,-118.25006000000000000000000
23289,266948,36.38221000000000000000000,-105.55942000000000000000000
23290,110452,40.06728000000000000000000,-75.45207000000000000000000
23291,216008,38.25510000000000000000000,-122.33346000000000000000000
23292,270624,33.01975000000000000000000,-111.39118000000000000000000
23293,122784,31.96098000000000000000000,-83.75748000000000000000000
23294,199051,28.40128000000000000000000,-81.47295000000000000000000
23295,115098,26.11915000000000000000000,-80.13641000000000000000000
23296,134709,41.37070000000000000000000,-75.68210000000000000000000
23297,355547,0.00000000000000000000000,0.00000000000000000000000
23298,126053,26.58305000000000000000000,-80.03907000000000000000000
23299,187996,41.17079000000000000000000,-85.50469000000000000000000
23300,325431,38.62944000000000000000000,-76.91672000000000000000000
23301,265408,33.54405000000000000000000,-84.57696000000000000000000
23302,206382,40.88824000000000000000000,-98.34153000000000000000000
23303,379188,39.11257000000000000000000,-108.53873000000000000000000
23304,311434,37.67913000000000000000000,-97.25105000000000000000000
23305,256277,44.39318000000000000000000,-68.22078000000000000000000
23306,223694,29.58138000000000000000000,-98.47613000000000000000000
23307,237568,44.31627000000000000000000,-93.29468000000000000000000
23308,242237,0.00000000000000000000000,0.00000000000000000000000
23309,220179,0.00000000000000000000000,0.00000000000000000000000
23310,383834,40.74195000000000000000000,-74.00369000000000000000000
23311,208179,35.57842000000000000000000,-121.11573000000000000000000
23312,118842,0.00000000000000000000000,0.00000000000000000000000
23313,141736,33.45457000000000000000000,-88.80925000000000000000000
23314,150392,33.00159000000000000000000,-96.82886000000000000000000
23315,232009,0.00000000000000000000000,0.00000000000000000000000
23316,207309,39.60851000000000000000000,-105.95270000000000000000000
23317,113326,46.59121000000000000000000,-112.00533000000000000000000
23318,328007,0.00000000000000000000000,0.00000000000000000000000
23319,251763,28.00409000000000000000000,-81.70147000000000000000000
23320,138796,34.96481000000000000000000,-89.99640000000000000000000
23321,313635,32.76135000000000000000000,-97.07210000000000000000000
23322,172779,20.70533000000000000000000,-156.44500000000000000000000
23323,243748,0.00000000000000000000000,0.00000000000000000000000
23324,407191,39.43160000000000000000000,-74.60998000000000000000000
23325,207452,44.74562000000000000000000,-85.54027000000000000000000
23326,270890,36.85233000000000000000000,-75.97622000000000000000000
23327,106199,37.28309000000000000000000,-79.94727000000000000000000
23328,182609,30.34358000000000000000000,-97.70271000000000000000000
23329,176123,0.00000000000000000000000,0.00000000000000000000000
23330,248219,32.31928000000000000000000,-90.87004000000000000000000
23331,219509,31.39633000000000000000000,-109.92973000000000000000000
23332,138596,33.94551000000000000000000,-118.34747000000000000000000
23333,115625,35.95684000000000000000000,-80.00542000000000000000000
23334,222251,39.42870000000000000000000,-80.18840000000000000000000
23335,128268,36.67943000000000000000000,-121.64034000000000000000000
23336,185122,0.00000000000000000000000,0.00000000000000000000000
23337,210449,0.00000000000000000000000,0.00000000000000000000000
23338,348059,30.42682000000000000000000,-91.21521000000000000000000
23339,327403,33.64387000000000000000000,-84.45708000000000000000000
23340,109582,33.94540000000000000000000,-118.34333000000000000000000
23341,198994,38.90300000000000000000000,-77.05807000000000000000000
23342,126153,38.00443000000000000000000,-121.83515000000000000000000
23343,169539,53.54041000000000000000000,-113.48985000000000000000000
23344,186894,39.03043000000000000000000,-77.40722000000000000000000
23345,109482,39.05244000000000000000000,-94.47174000000000000000000
23346,267144,35.90679000000000000000000,-84.59328000000000000000000
23347,152846,34.79759000000000000000000,-92.22009000000000000000000
23348,146929,41.71870000000000000000000,-88.00168000000000000000000
23349,107304,38.98501000000000000000000,-77.42884000000000000000000
23350,176896,39.95986000000000000000000,-105.16364000000000000000000
23351,211174,0.00000000000000000000000,0.00000000000000000000000
23352,106368,37.30655000000000000000000,-79.97725000000000000000000
23353,217457,43.81744000000000000000000,-91.25300000000000000000000
23354,206743,40.66262000000000000000000,-111.49656000000000000000000
23355,141817,35.38379000000000000000000,-96.91209000000000000000000
23356,133997,33.99788000000000000000000,-118.42066000000000000000000
23357,127410,39.25000000000000000000000,-84.36711000000000000000000
23358,264436,48.19654000000000000000000,-101.29895000000000000000000
23359,209351,0.00000000000000000000000,0.00000000000000000000000
23360,206843,46.73393000000000000000000,-117.03917000000000000000000
23361,141917,43.51487000000000000000000,-70.38130000000000000000000
23362,197351,61.21404000000000000000000,-149.90172000000000000000000
23363,115660,36.07462000000000000000000,-95.92229000000000000000000
23364,221837,0.00000000000000000000000,0.00000000000000000000000
23365,119790,38.85897000000000000000000,-77.38693000000000000000000
23366,108475,39.20176000000000000000000,-106.83155000000000000000000
23367,253072,35.96328000000000000000000,-83.91715000000000000000000
23368,130118,41.45113000000000000000000,-96.47711000000000000000000
23369,188395,64.83974000000000000000000,-147.70634000000000000000000
23370,251400,0.00000000000000000000000,0.00000000000000000000000
23371,416552,34.27454000000000000000000,-86.20076000000000000000000
23372,327825,35.69419000000000000000000,139.70688000000000000000000
23373,169511,36.02712000000000000000000,-78.92340000000000000000000
23374,249677,33.66827000000000000000000,-78.90747000000000000000000
23375,188495,41.87944000000000000000000,-87.63112000000000000000000
23376,152445,33.76355000000000000000000,-96.58616000000000000000000
23377,196315,41.52652000000000000000000,-93.64030000000000000000000
23378,215250,34.26383000000000000000000,-79.70147000000000000000000
23379,128395,32.50332000000000000000000,-87.82430000000000000000000
23380,150055,40.39833000000000000000000,-79.57543000000000000000000
23381,151478,0.00000000000000000000000,0.00000000000000000000000
23382,170948,29.93706000000000000000000,-90.07510000000000000000000
23383,264267,40.12852000000000000000000,-79.55423000000000000000000
23384,209769,38.60204000000000000000000,-89.98395000000000000000000
23385,131890,33.80331000000000000000000,-117.92674000000000000000000
23386,109076,34.95277000000000000000000,-120.41642000000000000000000
23387,117732,30.31888000000000000000000,-97.70824000000000000000000
23388,127359,40.30595000000000000000000,-76.84819000000000000000000
23389,218425,0.00000000000000000000000,0.00000000000000000000000
23390,120457,38.86300000000000000000000,-77.21561000000000000000000
23391,268297,39.50036000000000000000000,-106.15295000000000000000000
23392,351540,40.07246000000000000000000,-74.04311000000000000000000
23393,233083,29.36869000000000000000000,-98.45387000000000000000000
23394,217357,45.73368000000000000000000,-91.92934000000000000000000
23395,246720,40.41025000000000000000000,-105.00029000000000000000000
23396,123852,42.42034000000000000000000,-83.27763000000000000000000
23397,332923,41.16460000000000000000000,-96.14005000000000000000000
23398,149820,41.74779000000000000000000,-85.42696000000000000000000
23399,236209,0.00000000000000000000000,0.00000000000000000000000
23400,169125,32.95539000000000000000000,-96.82612000000000000000000
23401,313621,39.28844000000000000000000,-76.60480000000000000000000
23402,125673,36.10475000000000000000000,-95.85680000000000000000000
23403,144390,25.78533000000000000000000,-80.13079000000000000000000
23404,109025,0.00000000000000000000000,0.00000000000000000000000
23405,128999,44.47216000000000000000000,-72.68899000000000000000000
23406,211741,36.07943000000000000000000,-94.20384000000000000000000
23407,194429,38.97765000000000000000000,-77.42502000000000000000000
23408,127078,40.84447000000000000000000,-96.74007000000000000000000
23409,138124,42.04498000000000000000000,-87.98490000000000000000000
23410,125773,32.96102000000000000000000,-117.26557000000000000000000
23411,111615,0.00000000000000000000000,0.00000000000000000000000
23412,392805,36.01787000000000000000000,-78.90827000000000000000000
23413,268111,30.08526000000000000000000,-97.82696000000000000000000
23414,133476,36.69812000000000000000000,-87.44916000000000000000000
23415,134429,35.10481000000000000000000,-106.56848000000000000000000
23416,242658,0.00000000000000000000000,0.00000000000000000000000
23417,313504,37.18169000000000000000000,-93.26095000000000000000000
23418,111466,29.78342000000000000000000,-95.60413000000000000000000
23419,132122,36.78148000000000000000000,-76.23537000000000000000000
23420,267393,38.51481000000000000000000,-122.78583000000000000000000
23421,194211,30.26449000000000000000000,-87.69070000000000000000000
23422,175574,32.61530000000000000000000,-83.68987000000000000000000
23423,118989,35.19274000000000000000000,-111.65858000000000000000000
23424,206729,35.70357000000000000000000,-83.51636000000000000000000
23425,380070,43.43576000000000000000000,-124.22056000000000000000000
23426,116899,39.38987000000000000000000,-81.44182000000000000000000
23427,197420,26.35188000000000000000000,-81.80647000000000000000000
23428,211827,39.27370000000000000000000,-84.43783000000000000000000
23429,162641,41.12997000000000000000000,-81.65378000000000000000000
23430,209869,39.75848000000000000000000,-77.58319000000000000000000
23431,309760,29.86409000000000000000000,-97.94566000000000000000000
23432,208197,38.19149000000000000000000,-85.74315000000000000000000
23433,201264,38.88081000000000000000000,-104.83647000000000000000000
23434,308037,0.00000000000000000000000,0.00000000000000000000000
23435,141213,39.91852000000000000000000,-86.10430000000000000000000
23436,253790,35.84802000000000000000000,-86.43051000000000000000000
23437,264167,0.00000000000000000000000,0.00000000000000000000000
23438,192153,40.00877000000000000000000,-86.12594000000000000000000
23439,323714,35.19497000000000000000000,-111.65453000000000000000000
23440,271741,32.47563000000000000000000,-95.38947000000000000000000
23441,118036,37.36218000000000000000000,-121.90574000000000000000000
23442,357305,32.76056000000000000000000,-97.32774000000000000000000
23443,201164,38.30821000000000000000000,-104.62202000000000000000000
23444,249946,39.34468000000000000000000,-74.46885000000000000000000
23445,132408,41.28526000000000000000000,-72.87719000000000000000000
23446,262681,35.19127000000000000000000,-101.93367000000000000000000
23447,340093,33.83111000000000000000000,-118.38498000000000000000000
23448,273009,39.37862000000000000000000,-77.40640000000000000000000
23449,169090,33.20144000000000000000000,-97.14650000000000000000000
23450,132308,49.27696000000000000000000,-123.12676000000000000000000
23451,241339,19.91946000000000000000000,-155.88712000000000000000000
23452,140864,38.90365000000000000000000,-101.74975000000000000000000
23453,132208,28.07033000000000000000000,-82.36511000000000000000000
23454,109729,33.65794000000000000000000,-117.90196000000000000000000
23455,212027,0.00000000000000000000000,0.00000000000000000000000
23456,264553,26.75820000000000000000000,-80.09642000000000000000000
23457,109829,34.85701000000000000000000,-111.76384000000000000000000
23458,120157,35.24030000000000000000000,-80.92183000000000000000000
23459,147748,45.53121000000000000000000,-122.83491000000000000000000
23460,416870,34.78117000000000000000000,-77.38751000000000000000000
23461,263959,0.00000000000000000000000,0.00000000000000000000000
23462,190961,0.00000000000000000000000,0.00000000000000000000000
23463,312057,0.00000000000000000000000,0.00000000000000000000000
23464,117691,0.00000000000000000000000,0.00000000000000000000000
23465,243856,0.00000000000000000000000,0.00000000000000000000000
23466,121386,0.00000000000000000000000,0.00000000000000000000000
23467,426120,0.00000000000000000000000,0.00000000000000000000000
23468,200570,0.00000000000000000000000,0.00000000000000000000000
23469,269375,0.00000000000000000000000,0.00000000000000000000000
23470,147790,0.00000000000000000000000,0.00000000000000000000000
23471,206771,0.00000000000000000000000,0.00000000000000000000000
23472,119263,0.00000000000000000000000,0.00000000000000000000000
23473,109986,0.00000000000000000000000,0.00000000000000000000000
23474,229748,0.00000000000000000000000,0.00000000000000000000000
23475,171909,0.00000000000000000000000,0.00000000000000000000000
23476,310921,0.00000000000000000000000,0.00000000000000000000000
23477,222394,0.00000000000000000000000,0.00000000000000000000000
23478,259649,0.00000000000000000000000,0.00000000000000000000000
23479,218550,0.00000000000000000000000,0.00000000000000000000000
23480,311691,0.00000000000000000000000,0.00000000000000000000000
23481,170990,0.00000000000000000000000,0.00000000000000000000000
23482,311831,0.00000000000000000000000,0.00000000000000000000000
23483,266289,0.00000000000000000000000,0.00000000000000000000000
23484,224509,0.00000000000000000000000,0.00000000000000000000000
23485,134147,0.00000000000000000000000,0.00000000000000000000000
23486,259505,0.00000000000000000000000,0.00000000000000000000000
23487,191986,0.00000000000000000000000,0.00000000000000000000000
23488,133712,0.00000000000000000000000,0.00000000000000000000000
23489,239986,0.00000000000000000000000,0.00000000000000000000000
23490,111084,0.00000000000000000000000,0.00000000000000000000000
23491,357238,0.00000000000000000000000,0.00000000000000000000000
23492,245033,0.00000000000000000000000,0.00000000000000000000000
23493,142182,0.00000000000000000000000,0.00000000000000000000000
23494,121761,0.00000000000000000000000,0.00000000000000000000000
23495,246905,0.00000000000000000000000,0.00000000000000000000000
23496,174170,0.00000000000000000000000,0.00000000000000000000000
23497,175624,0.00000000000000000000000,0.00000000000000000000000
23498,218761,0.00000000000000000000000,0.00000000000000000000000
23499,126731,42.24371000000000000000000,-83.34193000000000000000000
23500,218129,36.07360000000000000000000,-95.86346000000000000000000
23501,135862,27.94448000000000000000000,-82.32623000000000000000000
23502,124716,38.84392000000000000000000,-77.11170000000000000000000
23503,123505,42.06492000000000000000000,-88.03629000000000000000000
23504,233094,0.00000000000000000000000,0.00000000000000000000000
23505,255029,35.40566000000000000000000,-94.53103000000000000000000
23506,109133,44.23032000000000000000000,-76.47957000000000000000000
23507,133847,36.63302000000000000000000,-93.26352000000000000000000
23508,134440,33.37278000000000000000000,-86.80975000000000000000000
23509,194365,34.02958000000000000000000,-118.51739000000000000000000
23510,182108,44.06684000000000000000000,-92.50339000000000000000000
23511,313300,33.76450000000000000000000,-96.58509000000000000000000
23512,250667,35.77828000000000000000000,-80.86313000000000000000000
23513,131500,0.00000000000000000000000,0.00000000000000000000000
23514,267315,35.46139000000000000000000,-97.61875000000000000000000
23515,323210,34.25369000000000000000000,-84.47008000000000000000000
23516,197305,42.21312000000000000000000,-83.22664000000000000000000
23517,225978,44.21052000000000000000000,-71.78836000000000000000000
23518,107475,43.57303000000000000000000,-116.21464000000000000000000
23519,576421,0.00000000000000000000000,0.00000000000000000000000
23520,34110,0.00000000000000000000000,0.00000000000000000000000
23521,8780,0.00000000000000000000000,0.00000000000000000000000
23522,1067460,0.00000000000000000000000,0.00000000000000000000000
23523,27301,0.00000000000000000000000,0.00000000000000000000000
23524,869980,0.00000000000000000000000,0.00000000000000000000000
23525,1151540,0.00000000000000000000000,0.00000000000000000000000
23526,428588,-13.15500000000000000000000,-72.52525000000000000000000
23527,185197,0.00000000000000000000000,0.00000000000000000000000
23528,12937,0.00000000000000000000000,0.00000000000000000000000
23529,64724,0.00000000000000000000000,0.00000000000000000000000
23530,16380,0.00000000000000000000000,0.00000000000000000000000
23531,906203,0.00000000000000000000000,0.00000000000000000000000
23532,83587,0.00000000000000000000000,0.00000000000000000000000
23533,19878,0.00000000000000000000000,0.00000000000000000000000
23534,889365,0.00000000000000000000000,0.00000000000000000000000
23535,896465,0.00000000000000000000000,0.00000000000000000000000
23536,794331,0.00000000000000000000000,0.00000000000000000000000
23537,659775,0.00000000000000000000000,0.00000000000000000000000
23538,371584,0.00000000000000000000000,0.00000000000000000000000
23539,240558,0.00000000000000000000000,0.00000000000000000000000
23540,276413,0.00000000000000000000000,0.00000000000000000000000
23541,233370,0.00000000000000000000000,0.00000000000000000000000
23542,243057,0.00000000000000000000000,0.00000000000000000000000
23543,202788,0.00000000000000000000000,0.00000000000000000000000
23544,134032,0.00000000000000000000000,0.00000000000000000000000
23545,121391,0.00000000000000000000000,0.00000000000000000000000
23546,203924,0.00000000000000000000000,0.00000000000000000000000
23547,125708,0.00000000000000000000000,0.00000000000000000000000
23548,204617,0.00000000000000000000000,0.00000000000000000000000
23549,5573,0.00000000000000000000000,0.00000000000000000000000
23550,117913,0.00000000000000000000000,0.00000000000000000000000
23551,202911,0.00000000000000000000000,0.00000000000000000000000
23552,325123,0.00000000000000000000000,0.00000000000000000000000
23553,223429,0.00000000000000000000000,0.00000000000000000000000
23554,217713,0.00000000000000000000000,0.00000000000000000000000
23555,138904,0.00000000000000000000000,0.00000000000000000000000
23556,250101,0.00000000000000000000000,0.00000000000000000000000
23557,186904,0.00000000000000000000000,0.00000000000000000000000
23558,272872,0.00000000000000000000000,0.00000000000000000000000
23559,258357,0.00000000000000000000000,0.00000000000000000000000
23560,311994,0.00000000000000000000000,0.00000000000000000000000
23561,210300,0.00000000000000000000000,0.00000000000000000000000
23562,386266,0.00000000000000000000000,0.00000000000000000000000
23563,209707,0.00000000000000000000000,0.00000000000000000000000
23564,528713,41.13413000000000000000000,-75.05517000000000000000000
23565,179605,0.00000000000000000000000,0.00000000000000000000000
23566,373101,0.00000000000000000000000,0.00000000000000000000000
23567,188075,0.00000000000000000000000,0.00000000000000000000000
23568,225547,0.00000000000000000000000,0.00000000000000000000000
23569,425627,0.00000000000000000000000,0.00000000000000000000000
23570,118237,0.00000000000000000000000,0.00000000000000000000000
23571,140916,0.00000000000000000000000,0.00000000000000000000000
23572,260575,0.00000000000000000000000,0.00000000000000000000000
23573,260326,0.00000000000000000000000,0.00000000000000000000000
23574,262997,0.00000000000000000000000,0.00000000000000000000000
23575,223890,0.00000000000000000000000,0.00000000000000000000000
23576,525789,19.16344000000000000000000,72.85110000000000000000000
23577,130923,0.00000000000000000000000,0.00000000000000000000000
23578,205195,0.00000000000000000000000,0.00000000000000000000000
23579,313734,0.00000000000000000000000,0.00000000000000000000000
23580,210064,0.00000000000000000000000,0.00000000000000000000000
23581,197382,0.00000000000000000000000,0.00000000000000000000000
23582,105980,0.00000000000000000000000,0.00000000000000000000000
23583,270539,0.00000000000000000000000,0.00000000000000000000000
23584,208739,0.00000000000000000000000,0.00000000000000000000000
23585,194724,0.00000000000000000000000,0.00000000000000000000000
23586,116608,0.00000000000000000000000,0.00000000000000000000000
23587,210468,0.00000000000000000000000,0.00000000000000000000000
23588,271650,0.00000000000000000000000,0.00000000000000000000000
23589,201926,0.00000000000000000000000,0.00000000000000000000000
23590,201583,0.00000000000000000000000,0.00000000000000000000000
23591,321379,0.00000000000000000000000,0.00000000000000000000000
23592,307568,0.00000000000000000000000,0.00000000000000000000000
23593,310465,0.00000000000000000000000,0.00000000000000000000000
23594,271418,0.00000000000000000000000,0.00000000000000000000000
23595,580752,0.00000000000000000000000,0.00000000000000000000000
23596,21122,0.00000000000000000000000,0.00000000000000000000000
23597,895806,0.00000000000000000000000,0.00000000000000000000000
23598,1293574,0.00000000000000000000000,0.00000000000000000000000
23599,264566,0.00000000000000000000000,0.00000000000000000000000
23600,134585,0.00000000000000000000000,0.00000000000000000000000
23601,278552,0.00000000000000000000000,0.00000000000000000000000
23602,267431,0.00000000000000000000000,0.00000000000000000000000
23603,245989,0.00000000000000000000000,0.00000000000000000000000
23604,1351328,0.00000000000000000000000,0.00000000000000000000000
23605,186693,0.00000000000000000000000,0.00000000000000000000000
23606,201326,0.00000000000000000000000,0.00000000000000000000000
23607,127140,0.00000000000000000000000,0.00000000000000000000000
23608,231367,0.00000000000000000000000,0.00000000000000000000000
23609,232578,0.00000000000000000000000,0.00000000000000000000000
23610,311676,0.00000000000000000000000,0.00000000000000000000000
23611,260203,0.00000000000000000000000,0.00000000000000000000000
23612,229051,0.00000000000000000000000,0.00000000000000000000000
23613,269838,0.00000000000000000000000,0.00000000000000000000000
23614,107583,0.00000000000000000000000,0.00000000000000000000000
23615,207468,0.00000000000000000000000,0.00000000000000000000000
23616,212039,0.00000000000000000000000,0.00000000000000000000000
23617,232234,0.00000000000000000000000,0.00000000000000000000000
23618,218766,0.00000000000000000000000,0.00000000000000000000000
23619,170866,0.00000000000000000000000,0.00000000000000000000000
23620,324949,0.00000000000000000000000,0.00000000000000000000000
23621,129152,0.00000000000000000000000,0.00000000000000000000000
23622,195409,0.00000000000000000000000,0.00000000000000000000000
23623,203899,0.00000000000000000000000,0.00000000000000000000000
23624,324540,0.00000000000000000000000,0.00000000000000000000000
23625,125451,0.00000000000000000000000,0.00000000000000000000000
23626,218037,0.00000000000000000000000,0.00000000000000000000000
23627,228442,0.00000000000000000000000,0.00000000000000000000000
23628,226404,0.00000000000000000000000,0.00000000000000000000000
23629,114021,0.00000000000000000000000,0.00000000000000000000000
23630,215999,0.00000000000000000000000,0.00000000000000000000000
23631,219050,0.00000000000000000000000,0.00000000000000000000000
23632,142663,0.00000000000000000000000,0.00000000000000000000000
23633,244718,0.00000000000000000000000,0.00000000000000000000000
23634,312638,0.00000000000000000000000,0.00000000000000000000000
23635,259717,0.00000000000000000000000,0.00000000000000000000000
23636,224798,0.00000000000000000000000,0.00000000000000000000000
23637,208954,0.00000000000000000000000,0.00000000000000000000000
23638,210526,0.00000000000000000000000,0.00000000000000000000000
23639,208854,0.00000000000000000000000,0.00000000000000000000000
23640,277267,0.00000000000000000000000,0.00000000000000000000000
23641,120035,0.00000000000000000000000,0.00000000000000000000000
23642,152023,0.00000000000000000000000,0.00000000000000000000000
23643,276265,0.00000000000000000000000,0.00000000000000000000000
23644,194625,0.00000000000000000000000,0.00000000000000000000000
23645,176016,0.00000000000000000000000,0.00000000000000000000000
23646,203115,0.00000000000000000000000,0.00000000000000000000000
23647,208897,0.00000000000000000000000,0.00000000000000000000000
23648,109023,0.00000000000000000000000,0.00000000000000000000000
23649,270772,0.00000000000000000000000,0.00000000000000000000000
23650,223212,0.00000000000000000000000,0.00000000000000000000000
23651,256302,0.00000000000000000000000,0.00000000000000000000000
23652,220304,0.00000000000000000000000,0.00000000000000000000000
23653,416465,0.00000000000000000000000,0.00000000000000000000000
23654,165345,0.00000000000000000000000,0.00000000000000000000000
23655,270497,0.00000000000000000000000,0.00000000000000000000000
23656,243155,0.00000000000000000000000,0.00000000000000000000000
23657,24414,0.00000000000000000000000,0.00000000000000000000000
23658,122382,0.00000000000000000000000,0.00000000000000000000000
23659,201466,30.06852000000000000000000,-99.11348000000000000000000
23660,164927,40.72539000000000000000000,-111.85609000000000000000000
23661,113483,30.28751000000000000000000,-97.72465000000000000000000
23662,148279,43.07343000000000000000000,-89.52406000000000000000000
23663,211694,0.00000000000000000000000,0.00000000000000000000000
