Clav_Hotel_Buscado,Clav_Hotel_Recomendado,Rank
3891,2151,6
3891,444,7
3891,1483,8
3891,4172,9
3891,2314,10
3893,1156,1
3893,1137,2
3893,4312,3
3893,846,4
3893,925,5
3893,3915,6
3893,864,7
3893,2333,8
3893,2167,9
3893,1902,10
3893,3859,11
3893,4215,12
3893,3889,13
3893,3809,14
3893,3094,15
3893,2816,16
3893,1812,17
3893,1166,18
3893,4140,19
3893,3828,20
3894,1243,1
3894,4290,2
3894,535,3
3894,493,4
3894,4002,5
3894,726,6
3894,3456,7
3894,522,8
3894,2189,9
3894,3500,10
3894,1901,11
3894,507,12
3894,1491,13
3894,3423,14
3894,492,15
3894,1063,16
3894,1753,17
3894,533,18
3894,3396,19
3894,944,20
3896,3896,1
3896,763,2
3896,628,3
3896,1946,4
3896,3586,5
3896,3997,6
3896,3308,7
3896,4192,8
3896,4268,9
3896,4187,10
3898,3898,1
3898,4089,2
3898,1257,3
3898,1236,4
3898,1947,5
3898,2823,6
3898,4145,7
3898,4199,8
3898,1855,9
3898,3664,10
3899,3899,1
3899,1971,2
3899,3278,3
3899,3855,4
3899,565,5
3899,2086,6
3899,3493,7
3899,461,8
3899,653,9
3899,3567,10
3899,3404,11
3899,3983,12
3899,3951,13
3899,704,14
3899,464,15
3899,256,16
3899,927,17
3899,924,18
3899,465,19
3899,459,20
3900,3900,1
3900,104,2
3900,1750,3
3900,4167,4
3900,52,5
3900,2902,6
3900,95,7
3900,96,8
3900,3984,9
3900,1462,10
3900,1470,11
3900,3228,12
3900,100,13
3900,447,14
3900,94,15
3900,2689,16
3900,240,17
3900,1400,18
3900,1654,19
3900,10,20
3901,3901,1
3901,690,2
3901,143,3
3901,2694,4
3901,1617,5
3901,310,6
3901,663,7
3901,2688,8
3901,1400,9
3901,4286,10
3901,109,11
3901,2042,12
3901,776,13
3901,604,14
3901,640,15
3901,542,16
3901,2793,17
3901,336,18
3901,450,19
3901,3476,20
3902,3902,1
3902,4045,2
3902,885,3
3902,1250,4
3902,1572,5
3902,2663,6
3902,3794,7
3902,877,8
3902,1786,9
3902,3613,10
3902,3526,11
3902,3442,12
3902,2853,13
3902,3438,14
3902,2715,15
3902,2156,16
3902,1967,17
3902,3921,18
3902,2545,19
3902,4205,20
3903,3903,1
3903,527,2
3903,760,3
3903,650,4
3903,3132,5
3903,1068,6
3903,3511,7
3903,3919,8
3903,3905,9
3903,3955,10
3903,4239,11
3904,1682,1
3904,1939,2
3904,1127,3
3904,1305,4
3904,1122,5
3904,1681,6
3904,3360,7
3904,1207,8
3904,2752,9
3904,2009,10
3904,1927,11
3904,2948,12
3904,1962,13
3904,1094,14
3904,2536,15
3904,2562,16
3904,4337,17
3904,2207,18
3904,3944,19
3904,2227,20
3905,3905,1
3905,527,2
3905,1068,3
3905,3132,4
3905,650,5
3905,3511,6
3905,3919,7
3905,3903,8
3905,760,9
3905,3955,10
3905,4239,11
3906,1908,1
3906,2462,2
3906,2457,3
3906,1676,4
3906,1912,5
3906,1974,6
3906,1814,7
3906,3909,8
3906,1816,9
3906,2796,10
3906,1890,11
3906,1412,12
3906,1871,13
3906,2863,14
3906,2249,15
3906,1906,16
3906,2706,17
3906,3968,18
3906,1907,19
3906,3975,20
3907,3907,1
3907,2997,2
3907,2772,3
3907,2066,4
3907,2162,5
3907,1909,6
3907,4220,7
3907,3538,8
3907,1862,9
3907,2829,10
3908,3908,1
3908,748,2
3908,4120,3
3908,3790,4
3908,749,5
3908,4139,6
3908,3695,7
3908,3693,8
3908,1490,9
3908,1158,10
3908,1523,11
3908,1991,12
3908,1522,13
3908,1704,14
3908,2170,15
3908,1521,16
3908,2593,17
3908,3135,18
3908,3330,19
3908,2161,20
3909,3909,1
3909,1941,2
3909,1017,3
3909,1912,4
3909,1974,5
3909,1676,6
3909,2457,7
3909,1410,8
3909,2863,9
3909,1412,10
3909,3326,11
3909,4146,12
3909,1413,13
3909,3179,14
3909,1908,15
3909,3982,16
3909,3848,17
3909,2462,18
3909,3906,19
3909,2706,20
3910,1275,1
3910,2911,2
3910,1282,3
3910,4296,4
3910,4015,5
3910,3849,6
3910,3730,7
3910,3845,8
3910,4083,9
3910,3398,10
3910,4074,11
3910,1638,12
3910,1690,13
3910,1735,14
3910,3400,15
3910,3648,16
3910,2252,17
3910,4067,18
3910,1162,19
3910,3651,20
3911,3911,1
3911,3912,2
3911,1873,3
3911,2012,4
3911,2287,5
3911,3918,6
3911,3913,7
3911,3916,8
3911,3914,9
3911,1885,10
3912,3912,1
3912,3911,2
3912,1873,3
3912,2012,4
3912,2287,5
3912,3918,6
3912,3913,7
3912,3916,8
3912,3914,9
3912,1885,10
3913,3913,1
3913,3916,2
3913,3914,3
3913,3918,4
3913,3912,5
3913,1873,6
3913,2012,7
3913,2287,8
3913,3911,9
3913,1885,10
3914,3914,1
3914,3913,2
3914,3916,3
3914,3918,4
3914,3912,5
3914,1873,6
3914,2012,7
3914,2287,8
3914,3911,9
3914,1885,10
3915,4312,1
3915,1124,2
3915,2167,3
3915,925,4
3915,846,5
3915,1812,6
3915,1166,7
3915,1137,8
3915,2333,9
3915,4240,10
3915,1902,11
3915,3094,12
3915,3809,13
3915,3889,14
3915,2816,15
3915,3859,16
3915,864,17
3915,4215,18
3915,3828,19
3915,4140,20
3916,3913,1
3916,3916,2
3916,3914,3
3916,3918,4
3916,3912,5
3916,1873,6
3916,2012,7
3916,2287,8
3916,3911,9
3916,1885,10
3917,3917,1
3917,3425,2
3917,4113,3
3917,2739,4
3917,2832,5
3917,3751,6
3917,4155,7
3917,2730,8
3917,3439,9
3917,3638,10
3918,3918,1
3918,3913,2
3918,3916,3
3918,3914,4
3918,3912,5
3918,1873,6
3918,2012,7
3918,2287,8
3918,3911,9
3918,1885,10
3919,3919,1
3919,3132,2
3919,650,3
3919,527,4
3919,1068,5
3919,760,6
3919,3903,7
3919,3905,8
3919,3511,9
3919,3955,10
3919,4239,11
3921,3921,1
3921,3613,2
3921,2156,3
3921,1786,4
3921,1582,5
3921,1967,6
3921,3608,7
3921,2663,8
3921,3438,9
3921,1250,10
3921,1549,11
3921,3902,12
3921,2853,13
3921,4045,14
3921,3442,15
3921,1970,16
3921,877,17
3921,885,18
3921,3794,19
3921,2715,20
3922,3922,1
3922,225,2
3922,3936,3
3922,4022,4
3922,707,5
3922,4211,6
3922,1021,7
3922,2346,8
3922,1838,9
3922,3240,10
3922,529,11
3922,848,12
3922,762,13
3922,3328,14
3922,629,15
3922,188,16
3922,543,17
3922,3234,18
3922,3178,19
3922,3935,20
3924,3924,1
3924,4136,2
3924,3432,3
3924,2671,4
3924,3370,5
3924,3866,6
3924,3509,7
3924,1010,8
3924,868,9
3924,869,10
3924,861,11
3924,1150,12
3924,896,13
3924,897,14
3924,870,15
3924,1818,16
3924,3431,17
3924,2969,18
3924,1560,19
3924,4041,20
3925,3925,1
3925,10204436,2
3925,10183411,3
3925,10307604,4
3925,10111890,5
3925,10388748,6
3925,10119051,7
3925,10107769,8
3925,10182220,9
3925,10266244,10
3925,10192003,11
3925,10109725,12
3925,10112998,13
3925,10254387,14
3925,10199060,15
3925,10114562,16
3925,10206614,17
3925,10140234,18
3925,10240842,19
3925,10138094,20
3926,3926,1
3926,2010,2
3926,1011,3
3926,940,4
3926,4181,5
3926,3306,6
3926,3241,7
3926,2397,8
3926,1759,9
3926,1888,10
3926,1174,11
3926,3561,12
3926,2418,13
3926,1713,14
3926,1705,15
3926,1699,16
3926,1143,17
3926,1987,18
3926,4085,19
3926,2048,20
3927,3927,1
3927,4157,2
3927,2232,3
3927,4302,4
3927,598,5
3927,597,6
3927,1438,7
3927,2092,8
3927,3714,9
3927,949,10
3927,2193,11
3927,2511,12
3927,1798,13
3927,1610,14
3927,416,15
3927,357,16
3927,1539,17
3927,1268,18
3927,2872,19
3927,2109,20
3929,3929,1
3929,1747,2
3929,4114,3
3929,1748,4
3929,4039,5
3929,1113,6
3929,3140,7
3929,4260,8
3929,3165,9
3929,3099,10
3930,3930,1
3930,605,2
3930,237,3
3930,2021,4
3930,198,5
3930,127,6
3930,580,7
3930,583,8
3930,612,9
3930,582,10
3930,568,11
3930,2958,12
3930,1350,13
3930,377,14
3930,567,15
3930,2078,16
3930,570,17
3930,592,18
3930,560,19
3930,562,20
3931,3931,1
3931,1482,2
3931,3376,3
3931,3639,4
3931,1426,5
3931,1875,6
3931,1239,7
3931,1275,8
3931,2192,9
3931,1480,10
3931,1195,11
3931,973,12
3931,1795,13
3931,958,14
3931,4000,15
3931,1258,16
3931,1135,17
3931,3691,18
3931,1281,19
3931,1463,20
3932,3932,1
3932,4181,2
3932,1699,3
3932,940,4
3932,2010,5
3932,3034,6
3932,1504,7
3932,2312,8
3932,1011,9
3932,1758,10
3932,1177,11
3932,2422,12
3932,1705,13
3932,1888,14
3932,1174,15
3932,965,16
3932,3926,17
3932,1713,18
3932,2418,19
3932,4085,20
3934,3934,1
3934,9,2
3934,2670,3
3934,310,4
3934,370,5
3934,109,6
3934,640,7
3934,3476,8
3934,4286,9
3934,663,10
3934,2694,11
3934,1617,12
3934,2042,13
3934,4198,14
3934,3447,15
3934,10,16
3934,450,17
3934,2357,18
3934,336,19
3934,2870,20
3935,848,1
3935,529,2
3935,1653,3
3935,1045,4
3935,228,5
3935,762,6
3935,121,7
3935,1108,8
3935,4255,9
3935,390,10
3935,483,11
3935,1803,12
3935,3288,13
3935,3981,14
3935,138,15
3935,3155,16
3935,4213,17
3935,3234,18
3935,3791,19
3935,3450,20
3936,629,1
3936,3288,2
3936,4059,3
3936,3533,4
3936,708,5
3936,3240,6
3936,3124,7
3936,1803,8
3936,2854,9
3936,1838,10
3936,3328,11
3936,3981,12
3936,3178,13
3936,188,14
3936,3155,15
3936,3935,16
3936,3234,17
3936,4213,18
3936,3791,19
3936,3450,20
3937,743,1
3937,1841,2
3937,3605,3
3937,1042,4
3937,1289,5
3937,898,6
3937,3543,7
3937,3663,8
3937,2811,9
3937,2966,10
3937,3954,11
3937,1669,12
3937,624,13
3937,1084,14
3937,853,15
3937,2803,16
3937,3529,17
3937,3562,18
3937,3965,19
3937,4135,20
3938,3938,1
3938,1077,2
3938,18,3
3938,2902,4
3938,52,5
3938,5,6
3938,2682,7
3938,96,8
3938,4027,9
3938,174,10
3938,1470,11
3938,398,12
3938,3228,13
3938,371,14
3938,486,15
3938,343,16
3938,1123,17
3938,488,18
3938,100,19
3938,2128,20
3939,3939,1
3939,4050,2
3939,2089,3
3939,2132,4
3939,3173,5
3939,2093,6
3939,3426,7
3939,3427,8
3939,3428,9
3939,4220,10
3940,3940,1
3940,3583,2
3940,3267,3
3940,6631,4
3940,1226,5
3940,2213,6
3940,3582,7
3940,2353,8
3940,4190,9
3940,1133,10
3940,1895,11
3940,4150,12
3940,1040,13
3940,1178,14
3940,3679,15
3940,3243,16
3940,3019,17
3940,1429,18
3940,3018,19
3940,3444,20
3941,3941,1
3941,1303,2
3941,2522,3
3941,1717,4
3941,1372,5
3941,1900,6
3941,1727,7
3941,1688,8
3941,1740,9
3941,1112,10
3941,3411,11
3941,2176,12
3941,2848,13
3941,2527,14
3941,954,15
3941,1867,16
3941,1226,17
3941,3754,18
3941,3421,19
3941,1110,20
3942,3942,1
3942,208,2
3942,475,3
3942,588,4
3942,1489,5
3942,401,6
3942,361,7
3942,399,8
3942,731,9
3942,446,10
3942,440,11
3942,3572,12
3942,103,13
3942,1132,14
3942,2018,15
3942,534,16
3942,157,17
3942,651,18
3942,609,19
3942,610,20
3943,3943,1
3943,448,2
3943,3120,3
3943,1067,4
3943,153,5
3943,421,6
3943,2708,7
3943,931,8
3943,591,9
3943,838,10
3943,1125,11
3943,1507,12
3943,3839,13
3943,834,14
3943,691,15
3943,408,16
3943,524,17
3943,511,18
3943,916,19
3943,481,20
3944,3360,1
3944,1305,2
3944,1127,3
3944,1682,4
3944,2070,5
3944,1925,6
3944,4306,7
3944,3904,8
3944,2752,9
3944,3624,10
3944,1207,11
3944,2227,12
3944,4337,13
3944,1939,14
3944,2562,15
3944,2207,16
3944,2948,17
3944,1926,18
3944,2536,19
3944,1681,20
3945,3945,1
3945,1711,2
3945,1466,3
3945,2016,4
3945,2717,5
3945,1517,6
3945,1518,7
3945,1519,8
3945,1509,9
3945,1100,10
3946,3946,1
3946,191,2
3946,334,3
3946,390,4
3946,3053,5
3946,2899,6
3946,121,7
3946,225,8
3946,228,9
3946,476,10
3946,3231,11
3946,138,12
3946,4255,13
3946,3288,14
3946,477,15
3946,1694,16
3946,1698,17
3946,3981,18
3946,529,19
3946,999,20
3951,3951,1
3951,461,2
3951,3493,3
3951,393,4
3951,3278,5
3951,256,6
3951,645,7
3951,3498,8
3951,264,9
3951,2335,10
3951,1944,11
3951,459,12
3951,514,13
3951,502,14
3951,521,15
3951,2086,16
3951,1904,17
3951,653,18
3951,3336,19
3951,3567,20
3952,3952,1
3952,1618,2
3952,1684,3
3952,230,4
3952,508,5
3952,470,6
3952,1697,7
3952,358,8
3952,4210,9
3952,380,10
3952,3229,11
3952,2884,12
3952,2033,13
3952,426,14
3952,429,15
3952,2728,16
3952,1630,17
3952,4238,18
3952,1268,19
3952,1545,20
3953,3953,1
3953,2150,2
3953,4214,3
3953,2062,4
3953,1089,5
3953,3780,6
3953,2165,7
3953,3641,8
3953,2138,9
3953,1552,10
3953,1583,11
3953,3369,12
3953,1001,13
3954,3954,1
3954,624,2
3954,693,3
3954,833,4
3954,922,5
3954,898,6
3954,891,7
3954,2190,8
3954,969,9
3954,2442,10
3954,918,11
3954,853,12
3954,828,13
3954,1669,14
3954,3662,15
3954,1603,16
3954,983,17
3954,893,18
3954,1602,19
3954,1084,20
3955,3955,1
3955,3511,2
3955,527,3
3955,3905,4
3955,1068,5
3955,3919,6
3955,3903,7
3955,3132,8
3955,650,9
3955,4239,10
3955,760,11
3956,3956,1
3956,2442,2
3956,1477,3
3956,2966,4
3956,3367,5
3956,918,6
3956,983,7
3956,1322,8
3956,3662,9
3956,891,10
3956,768,11
3956,2811,12
3956,3872,13
3956,1084,14
3956,3559,15
3956,1822,16
3956,3663,17
3956,4135,18
3956,1042,19
3956,743,20
3960,3960,1
3960,586,2
3960,536,3
3960,401,4
3960,217,5
3960,208,6
3960,531,7
3960,588,8
3960,360,9
3960,1620,10
3960,361,11
3960,103,12
3960,399,13
3960,731,14
3960,1489,15
3960,3274,16
3960,363,17
3960,2018,18
3960,710,19
3960,440,20
3961,3961,1
3961,10124152,2
3961,10109050,3
3961,4043,4
3961,10107331,5
3961,10216606,6
3961,10124965,7
3961,10105304,8
3961,10129114,9
3961,10108176,10
3961,10105687,11
3961,10105342,12
3961,10134101,13
3961,10121329,14
3961,10109131,15
3961,10112870,16
3961,10107211,17
3961,10191275,18
3961,10112094,19
3961,10117242,20
3963,3963,1
3963,1507,2
3963,408,3
3963,511,4
3963,931,5
3963,1067,6
3963,3386,7
3963,524,8
3963,1107,9
3963,3409,10
3963,2708,11
3963,916,12
3963,153,13
3963,421,14
3963,481,15
3963,591,16
3963,3869,17
3963,775,18
3963,2235,19
3963,3581,20
3964,3964,1
3964,1752,2
3964,905,3
3964,2934,4
3964,4162,5
3964,2304,6
3964,2924,7
3964,4131,8
3964,1210,9
3964,3154,10
3964,1190,11
3965,768,1
3965,2811,2
3965,1603,3
3965,3662,4
3965,857,5
3965,2803,6
3965,828,7
3965,3367,8
3965,2756,9
3965,3872,10
3965,3954,11
3965,3663,12
3965,1042,13
3965,3562,14
3965,4335,15
3965,3497,16
3965,3524,17
3965,1841,18
3965,3937,19
3965,3529,20
3966,3966,1
3966,1574,2
3966,1378,3
3966,1411,4
3966,1037,5
3966,1737,6
3966,894,7
3966,4247,8
3966,3405,9
3966,1034,10
3966,1916,11
3966,1953,12
3966,1001,13
3966,1580,14
3966,1214,15
3966,2969,16
3966,1556,17
3966,3372,18
3966,2485,19
3966,3668,20
3967,10124473,1
3967,10233166,2
3967,10322092,3
3967,10250109,4
3967,10205096,5
3967,10273132,6
3967,10205593,7
3967,10106427,8
3967,10340830,9
3967,10108573,10
3967,10336769,11
3967,10274709,12
3967,10127243,13
3967,3742,14
3967,10134417,15
3967,10129934,16
3967,10120458,17
3967,10108377,18
3967,10105916,19
3967,10120654,20
3968,3968,1
3968,1890,2
3968,2863,3
3968,1941,4
3968,3975,5
3968,1912,6
3968,1816,7
3968,1676,8
3968,1017,9
3968,4146,10
3968,1412,11
3968,3326,12
3968,1974,13
3968,2457,14
3968,2706,15
3968,2249,16
3968,1906,17
3968,1413,18
3968,1410,19
3968,1907,20
3970,3970,1
3970,1877,2
3970,1569,3
3970,4011,4
3970,4237,5
3970,970,6
3970,2869,7
3970,4010,8
3970,988,9
3970,6630,10
3971,10106165,1
3971,10129451,2
3971,10205096,3
3971,10205593,4
3971,10120458,5
3971,10111496,6
3971,10134417,7
3971,10274709,8
3971,10124473,9
3971,3742,10
3971,10250109,11
3971,10252883,12
3971,10336769,13
3971,3967,14
3971,10136869,15
3971,10108377,16
3971,10201177,17
3971,10245328,18
3971,10105916,19
3971,10120654,20
3972,3972,1
3972,10161786,2
3972,10195257,3
3972,3755,4
3972,10243052,5
3972,10111558,6
3972,10153214,7
3972,3973,8
3972,2451,9
3972,10325236,10
3973,3973,1
3973,10153214,2
3973,10111558,3
3973,2451,4
3973,10195257,5
3973,10161786,6
3973,3972,7
3973,3755,8
3973,10243052,9
3973,10325236,10
3975,3975,1
3975,1941,2
3975,1816,3
3975,3638,4
3975,3875,5
3975,1912,6
3975,1890,7
3975,2863,8
3975,1676,9
3975,2457,10
3975,1974,11
3975,1412,12
3975,1410,13
3975,4146,14
3975,3326,15
3975,2462,16
3975,1907,17
3975,3982,18
3975,2706,19
3975,1906,20
3977,3977,1
3977,203,2
3977,2372,3
3977,442,4
3977,460,5
3977,404,6
3977,457,7
3977,263,8
3977,611,9
3977,452,10
3977,456,11
3977,600,12
3977,216,13
3977,547,14
3977,2928,15
3977,593,16
3977,551,17
3977,393,18
3977,3027,19
3977,453,20
3978,3978,1
3978,1674,2
3978,821,3
3978,1691,4
3978,822,5
3978,3282,6
3978,3297,7
3978,955,8
3978,2700,9
3978,825,10
3978,2087,11
3978,1576,12
3978,1792,13
3978,2011,14
3978,938,15
3978,2349,16
3978,1548,17
3978,1508,18
3978,1815,19
3978,3813,20
3979,368,1
3979,557,2
3979,2540,3
3979,420,4
3979,242,5
3979,525,6
3979,3504,7
3979,3883,8
3979,840,9
3979,4101,10
3979,2953,11
3979,265,12
3979,826,13
3979,438,14
3979,669,15
3979,4287,16
3979,2445,17
3979,1878,18
3979,3601,19
3979,2447,20
3980,3980,1
3980,2769,2
3980,4216,3
3980,1856,4
3980,2401,5
3980,1354,6
3980,2319,7
3980,2952,8
3980,1344,9
3980,4328,10
3980,1364,11
3980,2208,12
3980,1343,13
3980,1360,14
3980,1317,15
3980,3853,16
3981,3981,1
3981,1653,2
3981,390,3
3981,121,4
3981,3946,5
3981,4255,6
3981,3155,7
3981,3053,8
3981,225,9
3981,1803,10
3981,3288,11
3981,191,12
3981,476,13
3981,334,14
3981,1698,15
3981,138,16
3981,2899,17
3981,228,18
3981,2854,19
3981,1838,20
3982,1410,1
3982,1816,2
3982,4146,3
3982,1912,4
3982,3906,5
3982,1413,6
3982,1412,7
3982,2462,8
3982,1814,9
3982,1871,10
3982,2863,11
3982,2796,12
3982,1906,13
3982,1907,14
3982,3909,15
3982,1890,16
3982,2249,17
3982,2706,18
3982,3968,19
3982,3975,20
3983,503,1
3983,1120,2
3983,491,3
3983,2233,4
3983,546,5
3983,1216,6
3983,2308,7
3983,4300,8
3983,3336,9
3983,501,10
3983,3060,11
3983,514,12
3983,435,13
3983,520,14
3983,765,15
3983,519,16
3983,455,17
3983,2323,18
3983,2044,19
3983,2968,20
3984,3984,1
3984,3938,2
3984,4167,3
3984,3900,4
3984,1750,5
3984,104,6
3984,52,7
3984,2902,8
3984,96,9
3984,95,10
3984,16,11
3984,4024,12
3984,2128,13
3984,1470,14
3984,486,15
3984,447,16
3984,371,17
3984,100,18
3984,3228,19
3984,94,20
3985,3985,1
3985,2160,2
3985,2211,3
3985,2163,4
3985,1529,5
3985,941,6
3985,2945,7
3985,816,8
3985,1788,9
3985,1924,10
3985,1558,11
3985,1484,12
3985,810,13
3985,805,14
3985,1523,15
3985,930,16
3985,3854,17
3985,3995,18
3985,808,19
3985,814,20
3986,3986,1
3986,968,2
3986,989,3
3986,1853,4
3986,1416,5
3986,115,6
3986,736,7
3986,105,8
3986,3830,9
3986,1118,10
3987,3987,1
3987,1703,2
3987,644,3
3987,1336,4
3987,718,5
3987,1328,6
3987,943,7
3987,1633,8
3987,3555,9
3987,1338,10
3987,3632,11
3987,1335,12
3987,1114,13
3987,926,14
3987,1217,15
3987,3718,16
3987,518,17
3987,1869,18
3987,510,19
3987,1865,20
3988,3988,1
3988,349,2
3988,537,3
3988,224,4
3988,350,5
3988,226,6
3988,98,7
3988,703,8
3988,411,9
3988,791,10
3988,433,11
3988,1729,12
3988,2013,13
3988,414,14
3988,352,15
3988,1606,16
3988,245,17
3988,317,18
3988,318,19
3988,6,20
3989,3989,1
3989,1953,2
3989,1580,3
3989,1037,4
3989,2926,5
3989,1573,6
3989,1214,7
3989,3866,8
3989,1916,9
3989,2969,10
3989,1737,11
3989,3405,12
3989,1574,13
3989,3382,14
3989,1411,15
3989,1714,16
3989,2692,17
3989,1584,18
3989,3372,19
3989,2485,20
3990,3990,1
3990,485,2
3990,3124,3
3990,3233,4
3990,2006,5
3990,3327,6
3990,1108,7
3990,3189,8
3990,848,9
3990,3155,10
3991,3991,1
3991,1262,2
3991,3119,3
3991,583,4
3991,582,5
3991,592,6
3991,2078,7
3991,3930,8
3991,2958,9
3991,127,10
3991,576,11
3991,605,12
3991,198,13
3991,568,14
3991,567,15
3991,2021,16
3991,612,17
3991,2096,18
3991,580,19
3991,570,20
3993,3993,1
3993,10204436,2
3993,10182220,3
3993,10254387,4
3993,10199060,5
3993,10140234,6
3993,10240842,7
3993,10119051,8
3993,10206614,9
3993,10107326,10
3993,10163838,11
3993,2597,12
3993,10114562,13
3993,10111890,14
3993,10211839,15
3993,10107769,16
3993,10212739,17
3993,10212465,18
3993,10138094,19
3993,10192003,20
3994,3994,1
3994,1032,2
3994,4183,3
3994,2873,4
3994,3718,5
3994,1869,6
3994,842,7
3994,1323,8
3994,1865,9
3994,1336,10
3994,3987,11
3994,3797,12
3994,718,13
3994,1703,14
3994,1633,15
3994,1338,16
3994,3847,17
3994,644,18
3994,1335,19
3994,3820,20
3995,3995,1
3995,1331,2
3995,930,3
3995,1802,4
3995,1196,5
3995,1424,6
3995,3268,7
3995,1788,8
3995,804,9
3995,786,10
3995,788,11
3995,2211,12
3995,3681,13
3995,2951,14
3995,2839,15
3995,1142,16
3995,2159,17
3995,971,18
3995,3291,19
3995,3135,20
3996,3996,1
3996,1455,2
3996,1055,3
3996,302,4
3996,518,5
3996,620,6
3996,964,7
3996,1200,8
3996,1689,9
3996,689,10
3996,1325,11
3996,422,12
3996,1695,13
3996,590,14
3996,1213,15
3996,618,16
3996,1993,17
3996,1338,18
3996,1633,19
3996,945,20
3997,3479,1
3997,1048,2
3997,3586,3
3997,603,4
3997,1946,5
3997,3308,6
3997,12,7
3997,4268,8
3997,3073,9
3997,3619,10
3997,3666,11
3997,2172,12
3997,3618,13
3997,3589,14
3997,4187,15
3997,4192,16
3997,3397,17
3997,2826,18
3997,3617,19
3997,53,20
3998,2232,1
3998,597,2
3998,3767,3
3998,552,4
3998,2838,5
3998,3037,6
3998,406,7
3998,3633,8
3998,2109,9
3998,1995,10
3998,1128,11
3998,4017,12
3998,798,13
3998,428,14
3998,1014,15
3998,4111,16
3998,755,17
3998,3609,18
3998,489,19
3998,756,20
3999,3273,1
3999,2797,2
3999,1160,3
3999,3684,4
3999,1262,5
3999,559,6
3999,1350,7
3999,562,8
3999,3119,9
3999,576,10
3999,1306,11
3999,2904,12
3999,2958,13
3999,758,14
3999,567,15
3999,575,16
3999,1478,17
3999,2754,18
3999,564,19
3999,3547,20
4000,4000,1
4000,1426,2
4000,3639,3
4000,1275,4
4000,1763,5
4000,1239,6
4000,1135,7
4000,1735,8
4000,958,9
4000,1795,10
4000,3757,11
4000,3400,12
4000,1371,13
4000,2183,14
4000,1307,15
4000,1240,16
4000,1637,17
4000,973,18
4000,3802,19
4000,4074,20
4002,3490,1
4002,1951,2
4002,1435,3
4002,995,4
4002,3129,5
4002,1063,6
4002,402,7
4002,726,8
4002,1403,9
4002,1852,10
4002,492,11
4002,493,12
4002,535,13
4002,2189,14
4002,1901,15
4002,3423,16
4002,533,17
4002,1753,18
4002,3396,19
4002,944,20
4006,4006,1
4006,2091,2
4006,1405,3
4006,2882,4
4006,3667,5
4006,2148,6
4006,1990,7
4006,1889,8
4006,2913,9
4006,4060,10
4006,2081,11
4006,2079,12
4006,2094,13
4007,4007,1
4007,1336,2
4007,1201,3
4007,3270,4
4007,1316,5
4007,913,6
4007,1114,7
4007,1199,8
4007,683,9
4007,2001,10
4007,637,11
4007,441,12
4007,643,13
4007,616,14
4007,4046,15
4007,926,16
4007,799,17
4007,1388,18
4007,119,19
4007,3265,20
4010,4010,1
4010,1634,2
4010,970,3
4010,1877,4
4010,4275,5
4010,2732,6
4010,1007,7
4010,702,8
4010,107,9
4010,4237,10
4010,667,11
4010,3186,12
4010,2869,13
4010,4011,14
4010,1569,15
4010,872,16
4010,2691,17
4010,3281,18
4010,6630,19
4010,3856,20
4011,4011,1
4011,1007,2
4011,1877,3
4011,1569,4
4011,2732,5
4011,667,6
4011,702,7
4011,2869,8
4011,6630,9
4011,3186,10
4011,4275,11
4011,1634,12
4011,107,13
4011,2691,14
4011,4010,15
4011,872,16
4011,4237,17
4011,3856,18
4011,1645,19
4011,830,20
4013,4013,1
4013,510,2
4013,1201,3
4013,1199,4
4013,1319,5
4013,441,6
4013,119,7
4013,102,8
4013,637,9
4013,694,10
4013,1163,11
4013,2942,12
4013,1650,13
4013,1316,14
4013,4038,15
4013,960,16
4013,144,17
4013,1200,18
4013,799,19
4013,673,20
4014,4014,1
4014,4210,2
4014,1545,3
4014,1541,4
4014,384,5
4014,4023,6
4014,2037,7
4014,2914,8
4014,508,9
4014,1757,10
4014,230,11
4014,429,12
4014,487,13
4014,1599,14
4014,3528,15
4014,2528,16
4014,3636,17
4014,406,18
4014,2033,19
4014,425,20
4015,4015,1
4015,4236,2
4015,3040,3
4015,3691,4
4015,973,5
4015,1763,6
4015,1426,7
4015,3910,8
4015,3844,9
4015,3802,10
4015,1135,11
4015,2183,12
4015,3757,13
4015,3730,14
4015,1640,15
4015,3793,16
4015,3849,17
4015,3710,18
4015,1333,19
4015,3398,20
4016,4016,1
4016,2683,2
4016,2885,3
4016,3709,4
4016,4090,5
4016,3739,6
4016,3652,7
4016,3805,8
4016,3262,9
4016,2824,10
4017,4017,1
4017,424,2
4017,2838,3
4017,1599,4
4017,3633,5
4017,2494,6
4017,1995,7
4017,1346,8
4017,756,9
4017,1128,10
4017,3035,11
4017,602,12
4017,798,13
4017,3714,14
4017,4111,15
4017,3712,16
4017,2901,17
4017,3528,18
4017,469,19
4017,1546,20
4018,4018,1
4018,3778,2
4018,1500,3
4018,2337,4
4018,2336,5
4018,1631,6
4018,3047,7
4018,2443,8
4018,980,9
4018,145,10
4018,1361,11
4018,1283,12
4018,2194,13
4018,1295,14
4018,3380,15
4018,1204,16
4018,1294,17
4018,1710,18
4018,2074,19
4018,1223,20
4019,2921,1
4019,2501,2
4019,3248,3
4019,1155,4
4019,1302,5
4019,3594,6
4019,3437,7
4019,889,8
4019,3045,9
4019,888,10
4019,1732,11
4019,6632,12
4019,1712,13
4019,1134,14
4019,887,15
4019,3139,16
