userType|date|users|sessions|bounceRate|avgSessionDuration|goalConversionRateAll|pageviews
Returning Visitor|20150605|40331|55425|35.34325665313487|389.85017591339647|1.1474966170500678|314471
New Visitor|20150606|28140|28060|40.8232359230221|298.0675338560228|0.4953670705630791|124273
Returning Visitor|20150606|22611|30626|35.714752171357674|420.0726506889571|0.9730294520995233|161899
New Visitor|20150607|29055|29015|39.3417198001034|318.2856453558504|0.4101326899879373|128529
Returning Visitor|20150607|23924|32614|34.57410927822407|394.78705463911206|1.1590114674679586|179718
New Visitor|20150608|48385|48325|35.47232281427832|294.8180444904294|0.5359544749094671|207539
Returning Visitor|20150608|49876|68928|31.4777739090065|417.3464049442897|0.7210422469823584|391811
New Visitor|20150609|57095|57036|37.099375832807354|308.96835332070975|0.4190335928185707|248427
Returning Visitor|20150609|48166|66303|30.264090614301015|422.30330452619035|1.4403571482436692|388132
New Visitor|20150610|47013|46913|37.049431927184365|286.17690192483957|0.5094536695585445|192823
Returning Visitor|20150610|43751|62644|33.36472766745418|422.8899655194432|1.5548177000191559|331375
New Visitor|20150611|50692|50592|38.71956040480708|291.8975332068311|0.35381087919038584|207281
Returning Visitor|20150611|47410|64075|30.509559110417477|408.77381193913385|1.7073741708934842|332071
New Visitor|20150612|45262|45203|43.598876180784465|263.1076256000708|0.48448111850983344|166294
Returning Visitor|20150612|40152|55106|35.257503720103074|417.86467898232496|1.299314049286829|279430
New Visitor|20150613|36472|36453|49.15370477052643|268.2905933668011|0.38131292349052204|138810
Returning Visitor|20150613|27603|38063|41.58894464440533|372.79586475054515|0.7829125397367522|183953
New Visitor|20150614|38680|38620|50.0|264.473045054376|0.30813050233039874|149788
Returning Visitor|20150614|28558|41404|40.730364216017776|409.05806202299294|1.248671625929862|219591
New Visitor|20150615|56757|56717|41.75996614771586|288.5948481055063|0.5254156602076979|230409
Returning Visitor|20150615|52581|74675|35.259457649815864|398.28224974891197|0.8249079343823233|380972
New Visitor|20150616|64433|64334|43.89436378897628|258.2586346255479|0.4632076351540399|239358
Returning Visitor|20150616|50433|70161|35.31734154302248|391.09284360257124|1.4452473596442468|346727
New Visitor|20150617|57970|57891|40.39833480160992|292.61753985939094|0.34374946019243063|236654
Returning Visitor|20150617|50194|69266|35.45751162186354|400.32366529033004|0.6323448733866543|341557
New Visitor|20150618|54967|54927|46.05385329619313|246.6879494601926|0.3622990514683125|200798
Returning Visitor|20150618|48464|67118|35.11129652254239|410.67816383086506|0.8894782323668762|336247
New Visitor|20150619|41603|41603|41.396053169242606|274.5531331875105|0.5264043458404443|162118
Returning Visitor|20150619|36115|49359|35.01286492838185|425.2472700014182|1.288518811159059|258827
New Visitor|20150620|29094|29094|41.48965422423868|271.4944662129649|0.6152471299924382|115105
Returning Visitor|20150620|24421|33768|38.16334991708126|442.7204453920872|1.1194029850746268|183098
New Visitor|20150621|29810|29810|41.29486749412949|297.5509896008051|0.26836632002683664|122602
Returning Visitor|20150621|23844|31918|36.386991666144496|419.44266558055017|0.7487937840716836|175820
New Visitor|20150622|58368|58348|40.55837389456365|288.8277061767327|0.2725029135531638|231085
Returning Visitor|20150622|49359|68530|29.541806508098645|475.69108419670215|0.9572450021888224|377771
New Visitor|20150623|54072|54072|41.85345465305518|260.3812879124131|0.2570646545346945|211059
Returning Visitor|20150623|47669|67178|32.652058709696625|417.86108547441125|1.0658251213194796|336108
New Visitor|20150624|59342|59322|37.61336435049392|265.5124068642325|0.36917163952665116|236077
Returning Visitor|20150624|46217|62723|29.676514197343877|446.3760821389283|1.2052994914146327|356850
New Visitor|20150625|44268|44268|36.8821722237282|313.99471401463813|0.4495346525707057|191789
Returning Visitor|20150625|38978|53794|31.793508569728967|432.9459419266089|1.5150388519165705|286053
New Visitor|20150626|45004|44964|40.381193843964056|281.8290854906147|0.3091361978471666|189204
Returning Visitor|20150626|35717|47470|33.05456077522646|425.43836107014954|1.089108910891089|242640
New Visitor|20150627|29771|29771|42.81683517517047|278.4840952604884|0.26871787981592826|114668
Returning Visitor|20150627|22770|30626|36.88369359367857|437.19976490563573|0.845686671455626|168780
New Visitor|20150628|33728|33688|40.967109950130606|316.9736107812871|0.6500831156494895|153308
Returning Visitor|20150628|24660|33748|36.416972857650826|433.4695685670262|1.2385919165580181|194692
New Visitor|20150629|40350|40331|33.23498053606407|323.77937566636086|0.34464803748977213|185266
Returning Visitor|20150629|39933|54550|27.74335472043996|489.8199816681943|1.0210815765352887|324196
New Visitor|20150630|40052|40012|45.378886334099775|270.9337948615415|0.744776567029891|157046
Returning Visitor|20150630|37069|50015|30.496850944716584|498.37218834349693|1.113665900229931|288837
New Visitor|20150701|44547|44547|34.28513704626574|321.4369766763194|0.22223718768940667|193439
Returning Visitor|20150701|41524|58090|32.42038216560509|442.86579445687727|0.9932862799104837|324792
New Visitor|20150702|57055|57055|40.32775392165454|276.3305582332837|0.5573569362895452|227068
Returning Visitor|20150702|46674|64135|32.992905589771574|392.02050362516565|0.8996647696265689|321153
New Visitor|20150703|64692|64672|46.155987135081645|240.07491650173182|0.3695571499257793|228739
Returning Visitor|20150703|45978|61769|34.739108614353476|374.2524081659085|0.9665042335151938|308405
New Visitor|20150704|36254|36254|43.060076129530536|275.7791416119601|0.4937386219451646|147322
Returning Visitor|20150704|28259|38819|39.60174141528633|413.73461449290295|0.9737499677992735|200141
New Visitor|20150705|40331|40311|40.70104934137084|289.6097591228201|0.3944332812383717|164146
Returning Visitor|20150705|30248|42180|37.906590801327646|423.31844476055005|1.1782835467045993|232756
New Visitor|20150706|68669|68630|39.08931953955996|295.6752003497013|0.4050706688037302|285038
Returning Visitor|20150706|57930|79030|31.730988232316843|422.6690244211059|0.9312919144628623|413865
New Visitor|20150707|62465|62425|37.877452943532234|301.88994793752505|0.41489787745294354|254850
Returning Visitor|20150707|56777|80721|33.28377993335068|400.23328501876836|1.0096505246466223|408834
New Visitor|20150708|55345|55305|37.217249796582585|305.3729861676159|0.4683120875146912|237051
Returning Visitor|20150708|53356|75451|32.63044890061099|390.9016050151754|1.053663967343044|372163
New Visitor|20150709|61311|61291|42.40753128518053|274.85852735311875|0.45357393418283276|246040
Returning Visitor|20150709|51169|72070|34.492854169557376|388.47828500069375|0.9657277646732344|353489
New Visitor|20150710|50950|50930|38.735519340270955|262.45572354211663|0.3907323777734145|201772
Returning Visitor|20150710|45402|63161|34.476971548898845|375.6597742277671|1.2903532242998053|308962
New Visitor|20150711|40072|40072|44.61469355160711|261.46111998402876|0.34687562387702137|153009
Returning Visitor|20150711|32893|45939|36.40697446613988|390.3873832691177|0.5637911143037506|237986
New Visitor|20150712|42777|42757|41.58149542764927|277.3834225974694|0.5121968332670674|175024
Returning Visitor|20150712|32893|46754|36.66424263164649|405.50996706164176|1.1485648286777603|236594
New Visitor|20150713|62862|62763|35.804534518745115|303.368736357408|0.34893169542564884|271376
Returning Visitor|20150713|57632|81914|33.2116610103279|434.60355983104233|0.7043972947237347|440713
New Visitor|20150714|69823|69823|40.47233719548|275.18813285020696|0.5986566031250448|278138
Returning Visitor|20150714|61928|86210|32.756060781811854|415.8147430692495|0.8769284305764992|470424
New Visitor|20150715|54848|54848|36.43888564760793|315.1820668028005|0.4722141190198367|235759
Returning Visitor|20150715|50592|71851|30.861087528357295|442.2027807546172|1.6603805096658362|388211
New Visitor|20150716|61271|61252|38.70077711748188|307.6086005354927|0.45386273101286495|267160
Returning Visitor|20150716|54192|75411|31.82957393483709|416.9169484557956|0.9759849358846853|413130
New Visitor|20150717|52263|52263|38.54543367200505|279.5084285249603|0.6467290434915716|208673
Returning Visitor|20150717|48385|67933|31.850499757113624|433.2549276493015|1.580969484639277|379998
New Visitor|20150718|34663|34603|40.115018928994594|308.0229748865705|0.7484900153165911|145631
Returning Visitor|20150718|29830|42021|34.59460745817567|434.2424740010947|1.2779324623402584|242222
New Visitor|20150719|36353|36313|36.4745407980613|322.9849089857627|0.5480131082532427|168740
Returning Visitor|20150719|29234|40152|33.38314405260012|433.0041841004184|1.932655907551305|228957
||15779974|18555010|37.379672659836885|356.1091745571681|0.8787168532919141|88231721
